Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
1.29e-06,24.9225263,1.28e-06,1.46e-06,1.27e-06,1.17e-06,BTC-2GIVE,370.0,2087.0,1.19e-06,2017-09-14T06:21:23.177,18810506.1983691
1.29e-06,24.9225263,1.28e-06,1.46e-06,1.27e-06,1.17e-06,BTC-2GIVE,370.0,2087.0,1.19e-06,2017-09-14T06:21:23.177,18810506.1983691
1.29e-06,24.9225263,1.28e-06,1.46e-06,1.27e-06,1.17e-06,BTC-2GIVE,370.0,2087.0,1.19e-06,2017-09-14T06:21:23.177,18810506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
1.29e-06,24.9238063,1.28e-06,1.46e-06,1.28e-06,1.17e-06,BTC-2GIVE,362.0,2088.0,1.19e-06,2017-09-14T06:24:14.98,18811506.1983691
