Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
0.00011188,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:43:24.73,150585.07968775
0.00011188,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:43:24.73,150585.07968775
0.00011188,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:43:24.73,150585.07968775
0.00011188,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:43:24.73,150585.07968775
0.00011188,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:43:24.73,150585.07968775
0.00011184,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:45:45.32,150585.07968775
0.00011182,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:46:10.683,150585.07968775
0.0001118,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:46:37.17,150585.07968775
0.00011177,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:47:04.223,150585.07968775
0.00011174,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:47:25.993,150585.07968775
0.00011172,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:47:46.137,150585.07968775
0.00011169,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:48:13.8,150585.07968775
0.00011165,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:48:39.57,150585.07968775
0.00011161,16.69506926,0.00010906,0.00011437,0.00010906,0.00010572,BTC-ERC,422.0,1663.0,0.00011403,2017-09-14T05:49:07.09,150585.07968775
