Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
2.748e-05,33.62764277,2.741e-05,2.797e-05,2.748e-05,2.651e-05,BTC-HMQ,316.0,3592.0,2.672e-05,2017-09-14T05:00:12.667,1246375.30907064
2.748e-05,33.62764277,2.741e-05,2.797e-05,2.748e-05,2.651e-05,BTC-HMQ,316.0,3592.0,2.672e-05,2017-09-14T05:00:12.667,1246375.30907064
2.748e-05,33.62764277,2.741e-05,2.797e-05,2.748e-05,2.651e-05,BTC-HMQ,316.0,3592.0,2.672e-05,2017-09-14T05:00:12.667,1246375.30907064
2.748e-05,33.62764277,2.741e-05,2.797e-05,2.748e-05,2.651e-05,BTC-HMQ,316.0,3592.0,2.672e-05,2017-09-14T05:00:12.667,1246375.30907064
2.748e-05,33.513286,2.741e-05,2.797e-05,2.741e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:45:15.39,1242097.51049791
2.748e-05,33.513286,2.741e-05,2.797e-05,2.741e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:45:15.39,1242097.51049791
2.748e-05,33.51413722,2.738e-05,2.797e-05,2.741e-05,2.651e-05,BTC-HMQ,316.0,3590.0,2.672e-05,2017-09-14T05:46:09.683,1242128.5657338002
2.747e-05,33.52982086,2.7e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:46:37.797,1242701.37977474
2.745e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:46:56.893,1242701.37977474
2.745e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:46:56.893,1242701.37977474
2.743e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:47:35.573,1242701.37977474
2.741e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:48:16.377,1242701.37977474
2.741e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:48:16.377,1242701.37977474
2.739e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:48:58.323,1242701.37977474
2.739e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:48:58.323,1242701.37977474
2.738e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:50:02.897,1242701.37977474
2.738e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:50:02.897,1242701.37977474
2.738e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:50:02.897,1242701.37977474
2.738e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:50:02.897,1242701.37977474
2.738e-05,33.52982086,2.701e-05,2.797e-05,2.738e-05,2.651e-05,BTC-HMQ,315.0,3590.0,2.672e-05,2017-09-14T05:50:02.897,1242701.37977474
2.701e-05,33.55127734,2.7000000000000002e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
2.701e-05,33.55127734,2.7e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
2.701e-05,33.55127734,2.7000000000000002e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
2.701e-05,33.55127734,2.7e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
2.701e-05,33.55127734,2.7000000000000002e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
2.701e-05,33.55127734,2.7e-05,2.797e-05,2.701e-05,2.651e-05,BTC-HMQ,315.0,3595.0,2.659e-05,2017-09-14T05:52:20.377,1243494.37248729
