Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
0.00014426,1.38035018,0.00014412,0.00014949,0.00014428,0.00014,BTC-BYC,263.0,1071.0,0.00014384,2017-09-14T06:13:48.723,9710.23573808
