Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.68950716,0.00040893,0.00042995,0.00040894,0.00039,BTC-SPR,301.0,983.0,0.00042558,2017-09-14T04:51:57.68,33562.38215135
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:47:24.853,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:54:05.83,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:54:05.83,33566.79065651
0.00040894,13.69117737,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,297.0,984.0,0.00042558,2017-09-14T05:54:05.83,33566.79065651
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77126464,0.00040484,0.00042995,0.00040894,0.00039,BTC-SPR,379.0,985.0,0.00042558,2017-09-14T05:55:32.253,33762.631806800004
0.00040894,13.77220326,0.00040484,0.00042995,0.00040484,0.00039,BTC-SPR,376.0,986.0,0.00042558,2017-09-14T06:00:44.523,33764.95032337
