Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
0.06817419999999999,159.04605823,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,435.0,3271.0,0.06799,2017-09-14T04:58:43.297,2327.18015603
0.06817419999999999,159.04605823,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,435.0,3271.0,0.06799,2017-09-14T04:58:43.297,2327.18015603
0.06817419999999999,159.04605823,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,435.0,3271.0,0.06799,2017-09-14T04:58:43.297,2327.18015603
0.06817419999999999,159.04605823,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,435.0,3271.0,0.06799,2017-09-14T04:58:43.297,2327.18015603
0.06817419999999999,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:16.313,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419,158.72765608,0.068,0.0725,0.06817419999999999,0.065,BTC-GBYTE,436.0,3272.0,0.06789991,2017-09-14T05:45:50.63,2322.44043132
0.06817419999999999,158.73210426,0.06817419,0.0725,0.06817419,0.065,BTC-GBYTE,438.0,3277.0,0.06789991,2017-09-14T05:48:25.99,2322.50567873
0.06817419999999999,158.73210426,0.06817419,0.0725,0.06817419,0.065,BTC-GBYTE,438.0,3277.0,0.06789991,2017-09-14T05:48:25.99,2322.50567873
0.06817419999999999,158.73210426,0.06817419,0.0725,0.06817419,0.065,BTC-GBYTE,438.0,3277.0,0.06789991,2017-09-14T05:48:25.99,2322.50567873
0.06817419999999999,158.73210426,0.06817419,0.0725,0.06817419,0.065,BTC-GBYTE,438.0,3277.0,0.06789991,2017-09-14T05:48:25.99,2322.50567873
0.06817419999999999,158.73210426,0.06817419,0.0725,0.06817419,0.065,BTC-GBYTE,438.0,3277.0,0.06789991,2017-09-14T05:48:25.99,2322.50567873
0.06837418,158.79029383,0.06817419999999999,0.0725,0.06817419999999999,0.065,BTC-GBYTE,437.0,3278.0,0.06789991,2017-09-14T05:50:53.89,2323.35922119
0.06837418,158.79029383,0.06817419999999999,0.0725,0.06817419999999999,0.065,BTC-GBYTE,437.0,3278.0,0.06789991,2017-09-14T05:50:53.89,2323.35922119
0.06837418,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:06.733,2323.37384659
0.06837417,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:09.327,2323.37384659
0.0684742,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:58.023,2323.37384659
0.0684742,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:58.023,2323.37384659
0.0684742,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:58.023,2323.37384659
0.0684742,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:52:58.023,2323.37384659
0.06847412,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:55:36.973,2323.37384659
0.06847304,158.79129382,0.06817419999999999,0.0725,0.06837418,0.065,BTC-GBYTE,437.0,3277.0,0.06789991,2017-09-14T05:56:27.37,2323.37384659
