Ask,BaseVolume,Bid,High,Last,Low,Market,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,Volume
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205807,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,410.0,1090.0,0.00195002,2017-09-14T06:21:07.987,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.63059305,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,411.0,1090.0,0.00195002,2017-09-14T06:33:57.1,3828.23276628
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.12,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.12,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.12,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.12,3822.41696298
0.00205806,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:37:19.2,3822.41696298
0.00205804,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:43:26.74,3822.41696298
0.00205799,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:44:31.387,3822.41696298
0.00205793,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:45:00.563,3822.41696298
0.00205787,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:45:27.52,3822.41696298
0.00205782,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:45:51.91,3822.41696298
0.00205774,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:46:19.993,3822.41696298
0.00205768,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:46:52.09,3822.41696298
0.00205762,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:47:20.45,3822.41696298
0.00205755,7.61913593,0.00201725,0.00207798,0.00205809,0.0019,BTC-APX,412.0,1089.0,0.00197,2017-09-14T06:47:53.75,3822.41696298
